~id,~label,~from,~to,~fromLabels,~toLabels,dist:int
"30778","route","487","80","airport","airport",1671
"30794","route","487","332","airport","airport",236
"30810","route","488","53","airport","airport",2486
"30826","route","488","108","airport","airport",1174
"30841","route","488","274","airport","airport",1530
"30857","route","488","512","airport","airport",1371
"30873","route","489","51","airport","airport",2647
"30889","route","489","793","airport","airport",2741
"30905","route","491","79","airport","airport",2242
"30921","route","491","451","airport","airport",2524
"30937","route","492","68","airport","airport",1568
"30953","route","492","215","airport","airport",527
"30969","route","493","50","airport","airport",1158
"30985","route","493","175","airport","airport",521
"31001","route","494","94","airport","airport",1981
"31017","route","494","261","airport","airport",2146
"31033","route","495","50","airport","airport",993
"31049","route","495","230","airport","airport",334
"31065","route","496","49","airport","airport",946
"31081","route","496","475","airport","airport",1193
"31096","route","497","94","airport","airport",740
"31112","route","497","1264","airport","airport",888
"31128","route","498","94","airport","airport",857
"31144","route","498","167","airport","airport",1093
"31160","route","498","329","airport","airport",402
"31176","route","498","791","airport","airport",700
"31192","route","499","50","airport","airport",437
"31208","route","499","107","airport","airport",306
"31224","route","499","206","airport","airport",487
"31240","route","499","463","airport","airport",593
"31256","route","499","1239","airport","airport",545
"31272","route","500","176","airport","airport",628
"31288","route","500","661","airport","airport",314
"31304","route","501","93","airport","airport",1284
"31320","route","501","784","airport","airport",625
"31336","route","502","80","airport","airport",499
"31351","route","502","501","airport","airport",271
"31367","route","503","176","airport","airport",438
"31383","route","503","502","airport","airport",385
"31399","route","504","76","airport","airport",1196
"31415","route","504","140","airport","airport",1180
"31431","route","504","302","airport","airport",1662
"31447","route","504","510","airport","airport",377
"31463","route","505","49","airport","airport",1371
"31479","route","506","70","airport","airport",1344
"31495","route","507","70","airport","airport",1135
"31511","route","507","175","airport","airport",608
"31527","route","507","469","airport","airport",1066
"31543","route","507","858","airport","airport",1220
"31559","route","508","260","airport","airport",1420
"31575","route","509","92","airport","airport",1799
"31591","route","509","326","airport","airport",1366
"31606","route","509","1264","airport","airport",1307
"31622","route","510","93","airport","airport",1339
"31638","route","510","171","airport","airport",680
"31654","route","510","469","airport","airport",1090
"31670","route","510","793","airport","airport",756
"31686","route","510","2652","airport","airport",1016
"31702","route","511","110","airport","airport",442
"31718","route","511","275","airport","airport",1234
"31734","route","511","793","airport","airport",472
"31750","route","512","75","airport","airport",739
"31766","route","512","146","airport","airport",1183
"31782","route","512","276","airport","airport",796
"31798","route","512","535","airport","airport",1199
"31814","route","513","73","airport","airport",623
"31830","route","513","170","airport","airport",198
"31846","route","513","331","airport","airport",1039
"31861","route","513","1429","airport","airport",299
"31877","route","514","109","airport","airport",329
"31893","route","514","327","airport","airport",314
"31909","route","515","52","airport","airport",1881
"31925","route","515","2126","airport","airport",316
"31941","route","516","110","airport","airport",176
"31957","route","516","518","airport","airport",77
"31973","route","516","3308","airport","airport",539
"31989","route","517","198","airport","airport",1476
"32005","route","517","538","airport","airport",1724
"32021","route","518","253","airport","airport",1801
"32037","route","519","74","airport","airport",1711
"32053","route","519","146","airport","airport",687
"32069","route","519","326","airport","airport",1218
"32085","route","519","532","airport","airport",1063
"32101","route","519","1200","airport","airport",913
"32116","route","519","2150","airport","airport",553
"32132","route","519","2685","airport","airport",2208
"32148","route","520","143","airport","airport",185
"32164","route","521","102","airport","airport",1857
"32180","route","521","784","airport","airport",1037
"32196","route","522","109","airport","airport",1027
"32212","route","522","473","airport","airport",609
"32228","route","522","3264","airport","airport",419
"32244","route","523","119","airport","airport",758
"32260","route","523","3038","airport","airport",72
"32276","route","524","491","airport","airport",2162
"32292","route","524","1230","airport","airport",723
"32308","route","526","46","airport","airport",748
"32324","route","528","7","airport","airport",285
"32340","route","532","51","airport","airport",385
"32356","route","532","141","airport","airport",957
"32371","route","532","338","airport","airport",1281
"32387","route","532","513","airport","airport",788
"32403","route","533","52","airport","airport",189
"32419","route","533","259","airport","airport",1297
"32435","route","534","60","airport","airport",186
"32451","route","534","230","airport","airport",868
"32467","route","535","75","airport","airport",744
"32483","route","535","279","airport","airport",1030
"32499","route","536","257","airport","airport",312
"32515","route","538","259","airport","airport",1715
"32531","route","539","113","airport","airport",871
